# galaxy_id redshift_true ra dec mag_u_obs magerr_u_obs mag_g_obs magerr_g_obs mag_r_obs magerr_r_obs mag_i_obs magerr_i_obs mag_z_obs magerr_z_obs mag_y_obs magerr_y_obs
7.001353663000000000e+09 8.081041574478149414e-01 6.222109811933377443e+01 -3.569454430511505905e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.709202384948730469e+01 2.425830960273742676e-01 2.555810165405273438e+01 5.466862022876739502e-02 2.448756790161132812e+01 2.997076511383056641e-02 2.394771575927734375e+01 3.229018300771713257e-02 2.383725166320800781e+01 6.641083955764770508e-02
1.131443419900000000e+10 9.364749193191528320e-01 6.857380155733594052e+01 -4.283087381965740548e+01 2.464318466186523438e+01 1.224169358611106873e-01 2.453531265258789062e+01 2.380433306097984314e-02 2.400945281982421875e+01 1.413017790764570236e-02 2.318420982360839844e+01 1.031778287142515182e-02 2.269449043273925781e+01 1.135357003659009933e-02 2.258174896240234375e+01 2.155950106680393219e-02
1.125216978900000000e+10 9.723948240280151367e-01 6.435968440009338565e+01 -4.258297481324691347e+01 2.514622688293457031e+01 1.940605193376541138e-01 2.536874580383300781e+01 5.007188394665718079e-02 2.508572006225585938e+01 3.565188497304916382e-02 2.442371940612792969e+01 2.831861190497875214e-02 2.406520080566406250e+01 3.587398305535316467e-02 2.404733276367187500e+01 8.047234266996383667e-02
7.002526052000000000e+09 1.006809234619140625e+00 6.395236097934034092e+01 -3.542528105305541430e+01 2.466748619079589844e+01 1.251676529645919800e-01 2.458786582946777344e+01 2.492038533091545105e-02 2.431882667541503906e+01 1.821223087608814240e-02 2.376900100708007812e+01 1.612959615886211395e-02 2.325022315979003906e+01 1.759974844753742218e-02 2.318164443969726562e+01 3.663757070899009705e-02
1.062693967100000000e+10 9.315022230148315430e-01 6.973754518142814618e+01 -4.285580979330784857e+01 2.659757232666015625e+01 7.365671396255493164e-01 2.735559463500976562e+01 3.091323375701904297e-01 2.574107933044433594e+01 6.459207832813262939e-02 2.467601394653320312e+01 3.547073528170585632e-02 2.398072052001953125e+01 3.325735777616500854e-02 2.369193267822265625e+01 5.816661193966865540e-02
8.941934303000000000e+09 1.342709779739379883e+00 6.655650990579090376e+01 -3.957484573703609954e+01 2.652022743225097656e+01 6.859689354896545410e-01 2.579672813415527344e+01 7.392737269401550293e-02 2.531586074829101562e+01 4.387621209025382996e-02 2.429600143432617188e+01 2.529983781278133392e-02 2.369194793701171875e+01 2.573755756020545959e-02 2.298262405395507812e+01 3.065966069698333740e-02
7.063507877000000000e+09 7.203351259231567383e-01 6.580808488417773106e+01 -3.685965437718785864e+01 2.661403083801269531e+01 7.478085160255432129e-01 2.648115921020507812e+01 1.383847594261169434e-01 2.550662994384765625e+01 5.216780677437782288e-02 2.455046463012695312e+01 3.169881552457809448e-02 2.433626556396484375e+01 4.581515491008758545e-02 2.398229217529296875e+01 7.582288980484008789e-02
8.063035503000000000e+09 5.610300302505493164e-01 6.679038618082634571e+01 -3.756645004190045967e+01 2.568254852294921875e+01 3.175275921821594238e-01 2.386243247985839844e+01 1.360366493463516235e-02 2.242706298828125000e+01 5.944546312093734741e-03 2.151192092895507812e+01 5.412735510617494583e-03 2.113921546936035156e+01 5.625684745609760284e-03 2.091211318969726562e+01 6.834162864834070206e-03
9.752772856000000000e+09 1.071765899658203125e+00 6.492163759395798195e+01 -3.955171643982661323e+01 2.441263961791992188e+01 9.917080402374267578e-02 2.467549896240234375e+01 2.691089548170566559e-02 2.438253021240234375e+01 1.922120712697505951e-02 2.404434585571289062e+01 2.033259347081184387e-02 2.352685928344726562e+01 2.228208817541599274e-02 2.334652328491210938e+01 4.250936582684516907e-02
1.131589146700000000e+10 1.187430143356323242e+00 6.754413511343884124e+01 -4.319022104368962545e+01 2.450490951538085938e+01 1.078856587409973145e-01 2.490221977233886719e+01 3.289975598454475403e-02 2.454086303710937500e+01 2.201944775879383087e-02 2.422687149047851562e+01 2.381317131221294403e-02 2.358865356445312500e+01 2.351167425513267517e-02 2.329228019714355469e+01 4.047665745019912720e-02
8.000534888000000000e+09 5.620005130767822266e-01 6.447900091840796222e+01 -3.732123101125672093e+01 2.290713882446289062e+01 2.574874460697174072e-02 2.256011009216308594e+01 6.403910461813211441e-03 2.167566871643066406e+01 5.279507488012313843e-03 2.098548507690429688e+01 5.176580511033535004e-03 2.071311378479003906e+01 5.314337089657783508e-03 2.051395225524902344e+01 5.983693059533834457e-03
8.063665738000000000e+09 7.688441276550292969e-01 6.684949800021296085e+01 -3.656312547526152201e+01 2.517753028869628906e+01 1.997148841619491577e-01 2.394321632385253906e+01 1.449687406420707703e-02 2.248501014709472656e+01 6.036271806806325912e-03 2.135784912109375000e+01 5.321363918483257294e-03 2.082672500610351562e+01 5.377537570893764496e-03 2.056368255615234375e+01 6.064676679670810699e-03
7.000375620000000000e+09 4.985239505767822266e-01 6.332391692417368745e+01 -3.661219200195937162e+01 2.516210365295410156e+01 1.969081461429595947e-01 2.468710517883300781e+01 2.718729339540004730e-02 2.375464248657226562e+01 1.162051875144243240e-02 2.332624244689941406e+01 1.141442731022834778e-02 2.309304809570312500e+01 1.545795518904924393e-02 2.299419403076171875e+01 3.097718581557273865e-02
1.194000681200000000e+10 1.051190137863159180e+00 6.816308290521033086e+01 -4.511318252613507696e+01 2.483835220336914062e+01 1.463523209095001221e-01 2.516546058654785156e+01 4.166364297270774841e-02 2.513869476318359375e+01 3.739113360643386841e-02 2.491462516784667969e+01 4.398734867572784424e-02 2.450895690917968750e+01 5.359214916825294495e-02 2.449672317504882812e+01 1.214965134859085083e-01
8.063680052000000000e+09 7.482175827026367188e-01 6.830939754708111877e+01 -3.707172952216540551e+01 2.566984558105468750e+01 3.138423562049865723e-01 2.543446540832519531e+01 5.314828455448150635e-02 2.436564636230468750e+01 1.894756220281124115e-02 2.327519607543945312e+01 1.100026164203882217e-02 2.300666236877441406e+01 1.441811490803956985e-02 2.291508102416992188e+01 2.887280471622943878e-02
1.131350310100000000e+10 7.144267559051513672e-01 6.780185774784385444e+01 -4.208460128084681884e+01 2.587360191345214844e+01 3.784726262092590332e-01 2.640791320800781250e+01 1.293872147798538208e-01 2.578291130065917969e+01 6.710743904113769531e-02 2.493288993835449219e+01 4.472086951136589050e-02 2.466239356994628906e+01 6.163087487220764160e-02 2.451661109924316406e+01 1.237345114350318909e-01
9.689020990000000000e+09 8.340052366256713867e-01 6.197151524864852945e+01 -4.113310386594481827e+01 3.082178878784179688e+01 3.601593017578125000e+01 2.637556648254394531e+01 1.256037354469299316e-01 2.559965705871582031e+01 5.677697435021400452e-02 2.452881431579589844e+01 3.109248355031013489e-02 2.420601463317871094e+01 4.072372242808341980e-02 2.433410835266113281e+01 1.046552732586860657e-01
6.065286543000000000e+09 1.087203025817871094e+00 6.557891319524362927e+01 -3.441078520166795585e+01 2.544477081298828125e+01 2.552274465560913086e-01 2.623197555541992188e+01 1.101046800613403320e-01 2.535817718505859375e+01 4.559038579463958740e-02 2.488596534729003906e+01 4.286114498972892761e-02 2.405708122253417969e+01 3.561338409781455994e-02 2.383062553405761719e+01 6.601026654243469238e-02
7.001988770000000000e+09 9.243096190464598072e-01 6.217036186166470202e+01 -3.590668595294921062e+01 2.574520492553710938e+01 3.363460004329681396e-01 2.584688949584960938e+01 7.739363610744476318e-02 2.554645347595214844e+01 5.409235507249832153e-02 2.477161979675292969e+01 3.865660354495048523e-02 2.455198669433593750e+01 5.573211982846260071e-02 2.445909118652343750e+01 1.173717528581619263e-01
8.937878043000000000e+09 4.736801385879516602e-01 6.650747729392847418e+01 -3.889015461482075864e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.614048194885253906e+01 1.012489423155784607e-01 2.488829421997070312e+01 2.988285757601261139e-02 2.427559852600097656e+01 2.485087700188159943e-02 2.395012474060058594e+01 3.235994651913642883e-02 2.377991104125976562e+01 6.302440911531448364e-02
9.817672703000000000e+09 1.466479301452636719e+00 6.810989226231383498e+01 -4.030717520511720409e+01 2.311372756958007812e+01 3.082062490284442902e-02 2.322721862792968750e+01 8.740725927054882050e-03 2.340951156616210938e+01 9.166871197521686554e-03 2.346250343322753906e+01 1.263968646526336670e-02 2.344448280334472656e+01 2.075326442718505859e-02 2.311076736450195312e+01 3.437923267483711243e-02
1.193773931400000000e+10 4.194995164871215820e-01 6.675334379314769251e+01 -4.520455484979482463e+01 2.777815818786621094e+01 2.183587789535522461e+00 2.657612419128417969e+01 1.509921997785568237e-01 2.524313354492187500e+01 4.108337312936782837e-02 2.477273178100585938e+01 3.869544714689254761e-02 2.467762374877929688e+01 6.249307096004486084e-02 2.474442100524902344e+01 1.525319963693618774e-01
1.050002591600000000e+10 1.996669769287109375e-01 6.387087621932678871e+01 -4.215762225415661391e+01 2.231463432312011719e+01 1.572938449680805206e-02 2.097189521789550781e+01 5.121937487274408340e-03 2.003064727783203125e+01 5.023544654250144958e-03 1.963820075988769531e+01 5.023916717618703842e-03 1.939294624328613281e+01 5.041771102696657181e-03 1.923003959655761719e+01 5.126226693391799927e-03
6.064036620000000000e+09 8.289186954498291016e-01 6.561777655962796985e+01 -3.444370474426412443e+01 2.523248672485351562e+01 2.100413888692855835e-01 2.477522850036621094e+01 2.938779629766941071e-02 2.408116149902343750e+01 1.496574562042951584e-02 2.298943138122558594e+01 9.074813686311244965e-03 2.271720695495605469e+01 1.154373958706855774e-02 2.264170646667480469e+01 2.270849794149398804e-02
8.062543924000000000e+09 2.277225255966186523e-01 6.839287838886684767e+01 -3.681840608832986561e+01 2.569954681396484375e+01 3.225256204605102539e-01 2.447657394409179688e+01 2.262193150818347931e-02 2.367058181762695312e+01 1.093243155628442764e-02 2.342591094970703125e+01 1.229284051805734634e-02 2.328234863281250000e+01 1.808037236332893372e-02 2.316608238220214844e+01 3.612872585654258728e-02
7.062808533000000000e+09 4.711761474609375000e-01 6.649813645111385085e+01 -3.543927073778476711e+01 2.605007934570312500e+01 4.451419115066528320e-01 2.586887741088867188e+01 7.896511256694793701e-02 2.464701461791992188e+01 2.415091171860694885e-02 2.420563507080078125e+01 2.337609231472015381e-02 2.399981689453125000e+01 3.383060544729232788e-02 2.383688545227050781e+01 6.638862192630767822e-02
1.056817341300000000e+10 1.527325630187988281e+00 6.663074950355364479e+01 -4.110306345354085522e+01 2.328627204895019531e+01 3.588512912392616272e-02 2.341106033325195312e+01 9.811442345380783081e-03 2.363098144531250000e+01 1.062972936779260635e-02 2.376588058471679688e+01 1.608823612332344055e-02 2.377369308471679688e+01 2.766153775155544281e-02 2.360910987854003906e+01 5.394201725721359253e-02
6.068455632000000000e+09 1.574162721633911133e+00 6.546132920041537773e+01 -3.416502825471116012e+01 2.476596450805664062e+01 1.369687467813491821e-01 2.491797256469726562e+01 3.336546942591667175e-02 2.504642295837402344e+01 3.441666439175605774e-02 2.481064033508300781e+01 4.004126414656639099e-02 2.458199691772460938e+01 5.727641656994819641e-02 2.411181068420410156e+01 8.536520600318908691e-02
8.937943925000000000e+09 5.331575870513916016e-01 6.661822587924166328e+01 -3.847766320341002455e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.599628639221191406e+01 8.872445672750473022e-02 2.453532791137695312e+01 2.191417664289474487e-02 2.364811897277832031e+01 1.462025474756956100e-02 2.327920913696289062e+01 1.803283952176570892e-02 2.300261878967285156e+01 3.121066093444824219e-02
1.056447746900000000e+10 9.568221569061279297e-01 6.627441149087457006e+01 -4.207440544310600217e+01 2.671490097045898438e+01 8.205435872077941895e-01 2.551716232299804688e+01 5.729682743549346924e-02 2.505163383483886719e+01 3.457776829600334167e-02 2.422744369506835938e+01 2.382503077387809753e-02 2.371212768554687500e+01 2.619861625134944916e-02 2.358262443542480469e+01 5.265814810991287231e-02
8.000240127000000000e+09 3.771957145371699904e-01 6.407493661764014803e+01 -3.655111146798548560e+01 2.614039230346679688e+01 4.836893975734710693e-01 2.472355079650878906e+01 2.807506546378135681e-02 2.355228996276855469e+01 1.006682310253381729e-02 2.319090652465820312e+01 1.036569382995367050e-02 2.296709632873535156e+01 1.397171057760715485e-02 2.283352851867675781e+01 2.686286345124244690e-02
1.057100583200000000e+10 1.886319875717163086e+00 6.605359291318067960e+01 -4.049894293793430933e+01 2.665581512451171875e+01 7.771220803260803223e-01 2.506141471862792969e+01 3.793943673372268677e-02 2.503730964660644531e+01 3.413662686944007874e-02 2.499799919128417969e+01 4.743946716189384460e-02 2.460470962524414062e+01 5.847359076142311096e-02 2.460540580749511719e+01 1.342461258172988892e-01
7.000252737000000000e+09 4.215265512466430664e-01 6.285237510014049889e+01 -3.629560190834844491e+01 3.039964866638183594e+01 2.441420555114746094e+01 2.388442039489746094e+01 1.383940223604440689e-02 2.230191230773925781e+01 5.772259086370468140e-03 2.163556861877441406e+01 5.504669621586799622e-03 2.127091217041015625e+01 5.773612763732671738e-03 2.110834312438964844e+01 7.465497124940156937e-03
9.687870640000000000e+09 4.785610437393188477e-01 6.145078113335721071e+01 -4.072307505463444954e+01 2.510746574401855469e+01 1.872847229242324829e-01 2.353537178039550781e+01 1.067582890391349792e-02 2.218375968933105469e+01 5.637849215418100357e-03 2.147993278503417969e+01 5.391811486333608627e-03 2.115560722351074219e+01 5.642463453114032745e-03 2.094861030578613281e+01 6.939185783267021179e-03
6.063852124000000000e+09 8.062320947647094727e-01 6.489539265981296978e+01 -3.488351113807138404e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.619186782836914062e+01 1.061307713389396667e-01 2.527938079833984375e+01 4.245164245367050171e-02 2.423132324218750000e+01 2.390610054135322571e-02 2.388840866088867188e+01 3.062655031681060791e-02 2.374148750305175781e+01 6.085420772433280945e-02
8.878375122000000000e+09 1.197870254516601562e+00 6.296740617157596631e+01 -3.829964178341320746e+01 2.272027015686035156e+01 2.194727398455142975e-02 2.289064216613769531e+01 7.308442145586013794e-03 2.307039833068847656e+01 7.560232654213905334e-03 2.315773010253906250e+01 1.013195049017667770e-02 2.283394050598144531e+01 1.259810011833906174e-02 2.277519035339355469e+01 2.551758661866188049e-02
8.001543246000000000e+09 8.575478792190551758e-01 6.441346289953898463e+01 -3.650318738027638688e+01 2.677024078369140625e+01 8.634145855903625488e-01 2.666496658325195312e+01 1.638293564319610596e-01 2.587253761291503906e+01 7.283496111631393433e-02 2.486874008178710938e+01 4.219869524240493774e-02 2.452461814880371094e+01 5.436100438237190247e-02 2.456967544555664062e+01 1.299124956130981445e-01
1.131588143500000000e+10 1.201872587203979492e+00 6.724422455491198036e+01 -4.367155867087472387e+01 2.614640808105468750e+01 4.863723516464233398e-01 2.576811408996582031e+01 7.202035933732986450e-02 2.484725761413574219e+01 2.881276421248912811e-02 2.399652099609375000e+01 1.951832696795463562e-02 2.318019485473632812e+01 1.660363003611564636e-02 2.263013839721679688e+01 2.248165942728519440e-02
1.125173395200000000e+10 9.018418788909912109e-01 6.457395193016908763e+01 -4.282587347394041188e+01 2.327639007568359375e+01 3.557233139872550964e-02 2.330008125305175781e+01 9.137445129454135895e-03 2.307061386108398438e+01 7.561047561466693878e-03 2.247187042236328125e+01 6.910490337759256363e-03 2.222073364257812500e+01 8.326367475092411041e-03 2.214034080505371094e+01 1.489630807191133499e-02
7.063669495000000000e+09 7.585561275482177734e-01 6.603845202894123645e+01 -3.572844890383382932e+01 9.900000000000000000e+01 2.662082481384277344e+01 2.658748054504394531e+01 1.525749117136001587e-01 2.524916839599609375e+01 4.130810499191284180e-02 2.411553573608398438e+01 2.161749266088008881e-02 2.368160820007324219e+01 2.550477162003517151e-02 2.353099632263183594e+01 5.024462938308715820e-02
8.937938886000000000e+09 5.350809097290039062e-01 6.688385919622513143e+01 -3.872800988757084895e+01 2.685683250427246094e+01 9.350368380546569824e-01 2.507859611511230469e+01 3.852969780564308167e-02 2.373069953918457031e+01 1.141805388033390045e-02 2.314457511901855469e+01 1.004168856889009476e-02 2.295253944396972656e+01 1.381212379783391953e-02 2.283496284484863281e+01 2.689681015908718109e-02
8.875042459000000000e+09 2.235997915267944336e-01 6.426043563011224080e+01 -3.898828917577356634e+01 2.542618751525878906e+01 2.509087026119232178e-01 2.449530410766601562e+01 2.299174293875694275e-02 2.382066345214843750e+01 1.220704428851604462e-02 2.349598884582519531e+01 1.296911668032407761e-02 2.327568054199218750e+01 1.797941513359546661e-02 2.310291481018066406e+01 3.413817659020423889e-02
